legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
116_h.r.7001,116,hr,hr7001,china|human rights,bill
116_h.r.7007,116,hr,hr7007,china|chinese|people's republic of china,bill
116_h.r.7028,116,hr,hr7028,china|human rights,bill
116_h.r.7033,116,hr,hr7033,china|chinese|chinese communist party|hong kong|taiwan,bill
116_h.r.7064,116,hr,hr7064,china|chinese|pla,bill
116_h.r.7083,116,hr,hr7083,china|hong kong|human rights,bill
116_h.r.7120,116,hr,hr7120,human rights,bill
116_h.r.7138,116,hr,hr7138,china|chinese,bill
116_h.r.7139,116,hr,hr7139,china|chinese,bill
116_h.r.7148,116,hr,hr7148,china,bill
116_h.r.7174,116,hr,hr7174,human rights,bill
116_h.r.7178,116,hr,hr7178,china,bill
116_h.r.7181,116,hr,hr7181,china|chinese|people's republic of china|foreign adversary,bill
116_h.r.7184,116,hr,hr7184,china|people's republic of china,bill
116_h.r.7202,116,hr,hr7202,china|people's republic of china,bill
116_h.r.7224,116,hr,hr7224,china|chinese|chinese communist party,bill
116_h.r.7234,116,hr,hr7234,china|human rights,bill
116_h.r.7249,116,hr,hr7249,china|chinese,bill
116_h.r.7307,116,hr,hr7307,human rights,bill
116_h.r.7309,116,hr,hr7309,foreign entities,bill
116_h.r.7311,116,hr,hr7311,china|chinese|people's republic of china,bill
116_h.r.7343,116,hr,hr7343,human rights,bill
116_h.r.7414,116,hr,hr7414,china|taiwan|taiwanese,bill
116_h.r.7415,116,hr,hr7415,china|hong kong|human rights,bill
116_h.r.7423,116,hr,hr7423,china|people's republic of china|taiwan,bill
116_h.r.7428,116,hr,hr7428,china|hong kong|human rights,bill
116_h.r.7440,116,hr,hr7440,china|hong kong|human rights,bill
116_h.r.7484,116,hr,hr7484,china|chinese|people's republic of china|hong kong|taiwan,bill
116_h.r.7553,116,hr,hr7553,foreign entities,bill
116_h.r.7569,116,hr,hr7569,human rights,bill
116_h.r.7594,116,hr,hr7594,china,bill
116_h.r.7601,116,hr,hr7601,china|chinese,bill
116_h.r.7608,116,hr,hr7608,china|hong kong|taiwan|tibet|human rights,bill
116_h.r.7610,116,hr,hr7610,china,bill
116_h.r.7665,116,hr,hr7665,china|chinese,bill
116_h.r.7675,116,hr,hr7675,china,bill
116_h.r.7682,116,hr,hr7682,human rights,bill
116_h.r.7703,116,hr,hr7703,china|human rights,bill
116_h.r.7797,116,hr,hr7797,human rights,bill
116_h.r.7805,116,hr,hr7805,human rights,bill
116_h.r.7814,116,hr,hr7814,china|people's republic of china,bill
116_h.r.7818,116,hr,hr7818,china,bill
116_h.r.7842,116,hr,hr7842,china,bill
116_h.r.7855,116,hr,hr7855,china|taiwan,bill
116_h.r.7856,116,hr,hr7856,china|hong kong|human rights,bill
116_h.r.7924,116,hr,hr7924,china|chinese,bill
116_h.r.7937,116,hr,hr7937,china|chinese|chinese communist party|ccp,bill
116_h.r.7938,116,hr,hr7938,china|ccp|communist party of china|human rights,bill
116_h.r.7939,116,hr,hr7939,china|chinese|taiwan,bill
116_h.r.7980,116,hr,hr7980,china,bill
116_h.r.7981,116,hr,hr7981,china|chinese|people's republic of china|chinese communist party|human rights,bill
116_h.r.7982,116,hr,hr7982,china|people's republic of china,bill
116_h.r.8037,116,hr,hr8037,tariff,bill
116_h.r.8050,116,hr,hr8050,human rights,bill
116_h.r.8058,116,hr,hr8058,china|chinese|people's republic of china|chinese communist party,bill
116_h.r.8134,116,hr,hr8134,china,bill
116_h.r.8163,116,hr,hr8163,china|chinese,bill
116_h.r.8164,116,hr,hr8164,china|chinese,bill
116_h.r.8186,116,hr,hr8186,china,bill
116_h.r.8197,116,hr,hr8197,china|chinese,bill
116_h.r.8286,116,hr,hr8286,china|chinese|chinese communist party|human rights,bill
116_h.r.8310,116,hr,hr8310,china,bill
116_h.r.8313,116,hr,hr8313,human rights,bill
116_h.r.8331,116,hr,hr8331,china|chinese|chinese communist party,bill
116_h.r.8337,116,hr,hr8337,human rights,bill
116_h.r.8405,116,hr,hr8405,china|tibet|human rights,bill
116_h.r.8407,116,hr,hr8407,china|chinese|people's republic of china,bill
116_h.r.8420,116,hr,hr8420,human rights,bill
116_h.r.8428,116,hr,hr8428,china|hong kong|human rights,bill
116_h.r.8438,116,hr,hr8438,human rights,bill
116_h.r.8445,116,hr,hr8445,human rights,bill
116_h.r.8463,116,hr,hr8463,china,bill
116_h.r.8491,116,hr,hr8491,china|chinese|chinese communist party|ccp,bill
116_h.r.8497,116,hr,hr8497,china,bill
116_h.r.8507,116,hr,hr8507,human rights,bill
116_h.r.8545,116,hr,hr8545,china,bill
116_h.r.8610,116,hr,hr8610,china|people's republic of china|human rights,bill
116_h.r.8641,116,hr,hr8641,human rights,bill
116_h.r.8663,116,hr,hr8663,china|chinese|people's republic of china|chinese communist party,bill
116_h.r.8666,116,hr,hr8666,china|xinjiang|human rights,bill
116_h.r.8706,116,hr,hr8706,human rights,bill
116_h.r.8707,116,hr,hr8707,human rights,bill
116_h.r.8716,116,hr,hr8716,china|people's republic of china|human rights,bill
116_h.r.8744,116,hr,hr8744,human rights,bill
116_h.r.8764,116,hr,hr8764,china|chinese|people's republic of china|chinese communist party,bill
116_h.r.8773,116,hr,hr8773,tariff,bill
116_h.r.8777,116,hr,hr8777,china|chinese|people's republic of china|chinese communist party|ccp,bill
116_h.r.8800,116,hr,hr8800,china|chinese,bill
116_h.r.8831,116,hr,hr8831,china|foreign entities,bill
116_h.r.8838,116,hr,hr8838,human rights,bill
116_h.r.8844,116,hr,hr8844,human rights,bill
116_h.r.8846,116,hr,hr8846,china|chinese,bill
116_h.r.8878,116,hr,hr8878,china|chinese,bill
116_h.r.8884,116,hr,hr8884,human rights,bill
116_h.r.8899,116,hr,hr8899,china,bill
116_h.r.8907,116,hr,hr8907,china,bill
116_h.r.8931,116,hr,hr8931,china|human rights,bill
116_h.r.8940,116,hr,hr8940,china,bill
116_h.r.8959,116,hr,hr8959,human rights,bill
116_h.r.8960,116,hr,hr8960,human rights,bill
116_h.r.8971,116,hr,hr8971,human rights,bill
116_h.r.8972,116,hr,hr8972,human rights,bill
116_h.r.8991,116,hr,hr8991,foreign entities,bill
116_h.r.9032,116,hr,hr9032,china|chinese|chinese communist party,bill
116_h.res.6,116,hres,hres6,human rights,simple_res
116_h.res.17,116,hres,hres17,human rights,simple_res
116_h.res.47,116,hres,hres47,human rights,simple_res
116_h.res.48,116,hres,hres48,human rights,simple_res
116_h.res.49,116,hres,hres49,human rights,simple_res
116_h.res.75,116,hres,hres75,human rights,simple_res
116_h.res.90,116,hres,hres90,human rights,simple_res
116_h.res.106,116,hres,hres106,human rights,simple_res
116_h.res.115,116,hres,hres115,human rights,simple_res
116_h.res.127,116,hres,hres127,indo-pacific|human rights,simple_res
116_h.res.129,116,hres,hres129,human rights,simple_res
116_h.res.133,116,hres,hres133,human rights,simple_res
116_h.res.136,116,hres,hres136,human rights,simple_res
116_h.res.141,116,hres,hres141,human rights,simple_res
116_h.res.156,116,hres,hres156,human rights,simple_res
116_h.res.160,116,hres,hres160,human rights,simple_res
116_h.res.164,116,hres,hres164,human rights,simple_res
116_h.res.165,116,hres,hres165,china|chinese,simple_res
116_h.res.183,116,hres,hres183,human rights,simple_res
116_h.res.187,116,hres,hres187,human rights,simple_res
116_h.res.197,116,hres,hres197,human rights,simple_res
116_h.res.200,116,hres,hres200,human rights,simple_res
116_h.res.221,116,hres,hres221,human rights,simple_res
116_h.res.230,116,hres,hres230,human rights,simple_res
116_h.res.233,116,hres,hres233,human rights,simple_res
116_h.res.238,116,hres,hres238,human rights,simple_res
116_h.res.248,116,hres,hres248,china|people's republic of china|taiwan,simple_res
116_h.res.256,116,hres,hres256,human rights,simple_res
116_h.res.265,116,hres,hres265,human rights,simple_res
116_h.res.273,116,hres,hres273,china|taiwan,simple_res
116_h.res.289,116,hres,hres289,human rights,simple_res
116_h.res.296,116,hres,hres296,human rights,simple_res
116_h.res.300,116,hres,hres300,human rights,simple_res
116_h.res.301,116,hres,hres301,indo-pacific|human rights,simple_res
116_h.res.309,116,hres,hres309,human rights,simple_res
116_h.res.317,116,hres,hres317,human rights,simple_res
116_h.res.336,116,hres,hres336,human rights,simple_res
116_h.res.345,116,hres,hres345,human rights,simple_res
116_h.res.346,116,hres,hres346,human rights,simple_res
116_h.res.349,116,hres,hres349,indo-pacific,simple_res
116_h.res.358,116,hres,hres358,human rights,simple_res
116_h.res.374,116,hres,hres374,human rights,simple_res
116_h.res.375,116,hres,hres375,human rights,simple_res
116_h.res.387,116,hres,hres387,human rights,simple_res
116_h.res.388,116,hres,hres388,human rights,simple_res
116_h.res.393,116,hres,hres393,china|chinese|people's republic of china|beijing|human rights,simple_res
116_h.res.395,116,hres,hres395,human rights,simple_res
116_h.res.398,116,hres,hres398,human rights,simple_res
116_h.res.400,116,hres,hres400,human rights,simple_res
116_h.res.408,116,hres,hres408,human rights,simple_res
116_h.res.410,116,hres,hres410,human rights,simple_res
116_h.res.429,116,hres,hres429,human rights,simple_res
116_h.res.432,116,hres,hres432,human rights,simple_res
116_h.res.435,116,hres,hres435,human rights,simple_res
116_h.res.442,116,hres,hres442,human rights,simple_res
116_h.res.444,116,hres,hres444,human rights,simple_res
116_h.res.449,116,hres,hres449,human rights,simple_res
116_h.res.454,116,hres,hres454,china,simple_res
116_h.res.458,116,hres,hres458,human rights,simple_res
116_h.res.464,116,hres,hres464,human rights,simple_res
116_h.res.472,116,hres,hres472,human rights,simple_res
116_h.res.474,116,hres,hres474,human rights,simple_res
116_h.res.487,116,hres,hres487,human rights,simple_res
116_h.res.493,116,hres,hres493,china|human rights,simple_res
116_h.res.496,116,hres,hres496,human rights,simple_res
116_h.res.501,116,hres,hres501,human rights,simple_res
116_h.res.512,116,hres,hres512,human rights,simple_res
116_h.res.521,116,hres,hres521,china|people's republic of china,simple_res
116_h.res.524,116,hres,hres524,human rights,simple_res
116_h.res.527,116,hres,hres527,human rights,simple_res
116_h.res.537,116,hres,hres537,human rights,simple_res
116_h.res.543,116,hres,hres543,china|chinese|people's republic of china|hong kong|human rights,simple_res
116_h.res.552,116,hres,hres552,human rights,simple_res
116_h.res.594,116,hres,hres594,human rights,simple_res
116_h.res.595,116,hres,hres595,human rights,simple_res
116_h.res.599,116,hres,hres599,human rights,simple_res
116_h.res.631,116,hres,hres631,foreign entity's,simple_res
116_h.res.640,116,hres,hres640,human rights,simple_res
116_h.res.666,116,hres,hres666,human rights,simple_res
116_h.res.670,116,hres,hres670,human rights,simple_res
116_h.res.683,116,hres,hres683,human rights,simple_res
116_h.res.688,116,hres,hres688,human rights,simple_res
116_h.res.697,116,hres,hres697,china|people's republic of china|dalai lama|tibet|human rights,simple_res
116_h.res.722,116,hres,hres722,human rights,simple_res
116_h.res.723,116,hres,hres723,human rights,simple_res
116_h.res.724,116,hres,hres724,human rights,simple_res
116_h.res.738,116,hres,hres738,human rights,simple_res
116_h.res.745,116,hres,hres745,human rights,simple_res
116_h.res.752,116,hres,hres752,human rights,simple_res
116_h.res.754,116,hres,hres754,human rights,simple_res
116_h.res.768,116,hres,hres768,china|human rights,simple_res
116_h.res.774,116,hres,hres774,human rights,simple_res
116_h.res.791,116,hres,hres791,human rights,simple_res
116_h.res.799,116,hres,hres799,human rights,simple_res
116_h.res.802,116,hres,hres802,human rights,simple_res
116_h.res.809,116,hres,hres809,indo-pacific|human rights,simple_res
116_h.res.813,116,hres,hres813,human rights,simple_res
116_h.res.823,116,hres,hres823,human rights,simple_res
116_h.res.827,116,hres,hres827,china|chinese|chinese communist party,simple_res
116_h.res.854,116,hres,hres854,human rights,simple_res
116_h.res.868,116,hres,hres868,human rights,simple_res
116_h.res.892,116,hres,hres892,human rights,simple_res
116_h.res.894,116,hres,hres894,human rights,simple_res
116_h.res.907,116,hres,hres907,china|chinese|people's republic of china|human rights,simple_res
116_h.res.909,116,hres,hres909,china|chinese|people's republic of china,simple_res
116_h.res.910,116,hres,hres910,taiwan,simple_res
116_h.res.919,116,hres,hres919,china|human rights,simple_res
116_h.res.921,116,hres,hres921,human rights,simple_res
116_h.res.922,116,hres,hres922,china|chinese|people's republic of china|chinese communist party,simple_res
116_h.res.926,116,hres,hres926,human rights,simple_res
116_h.res.929,116,hres,hres929,human rights,simple_res
116_h.res.943,116,hres,hres943,human rights,simple_res
116_h.res.944,116,hres,hres944,china|people's republic of china|human rights,simple_res
116_h.res.956,116,hres,hres956,china|chinese,simple_res
116_h.res.958,116,hres,hres958,human rights,simple_res
116_h.res.963,116,hres,hres963,china|human rights,simple_res
116_h.res.974,116,hres,hres974,china|people's republic of china|hong kong|human rights,simple_res
116_h.res.994,116,hres,hres994,china|beijing|hong kong|human rights,simple_res
116_h.res.999,116,hres,hres999,human rights,simple_res
116_h.res.1009,116,hres,hres1009,human rights,simple_res
116_h.res.1014,116,hres,hres1014,human rights,simple_res
116_h.res.1016,116,hres,hres1016,human rights,simple_res
116_h.res.1018,116,hres,hres1018,china|indo-pacific|human rights,simple_res
116_h.res.1033,116,hres,hres1033,china|people's republic of china|hong kong|human rights,simple_res
116_h.res.1045,116,hres,hres1045,human rights,simple_res
116_h.res.1050,116,hres,hres1050,human rights,simple_res
116_h.res.1061,116,hres,hres1061,human rights,simple_res
116_h.res.1062,116,hres,hres1062,human rights,simple_res
116_h.res.1081,116,hres,hres1081,human rights,simple_res
116_h.res.1085,116,hres,hres1085,human rights,simple_res
116_h.res.1100,116,hres,hres1100,human rights,simple_res
116_h.res.1111,116,hres,hres1111,human rights,simple_res
116_h.res.1115,116,hres,hres1115,human rights,simple_res
116_h.res.1120,116,hres,hres1120,human rights,simple_res
116_h.res.1121,116,hres,hres1121,human rights,simple_res
116_h.res.1129,116,hres,hres1129,xinjiang|uyghur,simple_res
116_h.res.1131,116,hres,hres1131,human rights,simple_res
116_h.res.1132,116,hres,hres1132,human rights,simple_res
116_h.res.1144,116,hres,hres1144,human rights,simple_res
116_h.res.1145,116,hres,hres1145,human rights,simple_res
116_h.res.1150,116,hres,hres1150,human rights,simple_res
116_h.res.1163,116,hres,hres1163,human rights,simple_res
116_h.res.1165,116,hres,hres1165,human rights,simple_res
116_h.res.1170,116,hres,hres1170,human rights,simple_res
116_h.res.1172,116,hres,hres1172,human rights,simple_res
116_h.res.1183,116,hres,hres1183,human rights,simple_res
116_h.res.1196,116,hres,hres1196,human rights,simple_res
116_h.res.1202,116,hres,hres1202,human rights,simple_res
116_h.res.1203,116,hres,hres1203,human rights,simple_res
116_h.res.1207,116,hres,hres1207,human rights,simple_res
116_h.res.1209,116,hres,hres1209,human rights,simple_res
116_h.res.1216,116,hres,hres1216,human rights,simple_res
116_h.res.1221,116,hres,hres1221,human rights,simple_res
116_h.res.1222,116,hres,hres1222,china,simple_res
116_h.res.1231,116,hres,hres1231,china|human rights,simple_res
116_h.res.1234,116,hres,hres1234,human rights,simple_res
116_h.res.1236,116,hres,hres1236,china|chinese,simple_res
116_h.res.1240,116,hres,hres1240,human rights,simple_res
116_h.res.1246,116,hres,hres1246,human rights,simple_res
116_h.res.1250,116,hres,hres1250,china,simple_res
116_h.res.1257,116,hres,hres1257,human rights,simple_res
116_h.res.1259,116,hres,hres1259,human rights,simple_res
116_h.res.1268,116,hres,hres1268,taiwan,simple_res
116_h.res.1270,116,hres,hres1270,human rights,simple_res
116_s.1,116,s,s1,human rights,bill
116_s.2,116,s,s2,china|chinese|people's republic of china|hong kong|human rights,bill
116_s.16,116,s,s16,tariff,bill
116_s.52,116,s,s52,human rights,bill
116_s.75,116,s,s75,china,bill
116_s.152,116,s,s152,china|chinese,bill
116_s.178,116,s,s178,china|chinese|xinjiang|uyghur|uighur|human rights,bill
116_s.188,116,s,s188,china|chinese|people's republic of china,bill
116_s.238,116,s,s238,human rights,bill
116_s.245,116,s,s245,china,bill
116_s.249,116,s,s249,china|taiwan,bill
116_s.312,116,s,s312,china|indo-pacific,bill
116_s.328,116,s,s328,china,bill
116_s.335,116,s,s335,china,bill
116_s.357,116,s,s357,human rights,bill
116_s.386,116,s,s386,china,bill
116_s.398,116,s,s398,human rights,bill
116_s.428,116,s,s428,human rights,bill
116_s.480,116,s,s480,china|chinese|chinese communist party|communist party of china|taiwan|tibet|uyghur|human rights,bill
116_s.482,116,s,s482,human rights,bill
116_s.544,116,s,s544,human rights,bill
116_s.567,116,s,s567,human rights,bill
116_s.577,116,s,s577,china|people's republic of china,bill
116_s.612,116,s,s612,china|human rights,bill
116_s.707,116,s,s707,human rights,bill
116_s.712,116,s,s712,human rights,bill
116_s.716,116,s,s716,human rights,bill
116_s.727,116,s,s727,human rights,bill
116_s.764,116,s,s764,tariff,bill
116_s.772,116,s,s772,china|people's republic of china,bill
116_s.846,116,s,s846,china|people's republic of china,bill
116_s.852,116,s,s852,human rights,bill
116_s.854,116,s,s854,human rights,bill
116_s.861,116,s,s861,human rights,bill
116_s.868,116,s,s868,human rights,bill
116_s.878,116,s,s878,china|taiwan|human rights|taiwanese,bill
116_s.918,116,s,s918,china,bill
116_s.933,116,s,s933,human rights,bill
116_s.939,116,s,s939,china|chinese,bill
116_s.945,116,s,s945,china|chinese|chinese communist party,bill
116_s.987,116,s,s987,china|chinese|chinese communist party|ccp,bill
116_s.1025,116,s,s1025,china|human rights,bill
116_s.1044,116,s,s1044,china,bill
116_s.1052,116,s,s1052,rare earth,bill
116_s.1060,116,s,s1060,china,bill
116_s.1071,116,s,s1071,human rights,bill
116_s.1083,116,s,s1083,human rights,bill
116_s.1092,116,s,s1092,china|chinese,bill
116_s.1186,116,s,s1186,human rights,bill
116_s.1188,116,s,s1188,third neighbor,bill
116_s.1285,116,s,s1285,china,bill
116_s.1302,116,s,s1302,tariff,bill
116_s.1310,116,s,s1310,human rights,bill
116_s.1325,116,s,s1325,human rights,bill
116_s.1369,116,s,s1369,human rights,bill
116_s.1433,116,s,s1433,china|people's republic of china,bill
116_s.1445,116,s,s1445,human rights,bill
116_s.1451,116,s,s1451,china|chinese|pla|people's liberation army,bill
116_s.1453,116,s,s1453,tariff,bill
116_s.1459,116,s,s1459,china|chinese|people's republic of china|human rights,bill
116_s.1468,116,s,s1468,china|human rights,bill
116_s.1498,116,s,s1498,china,bill
116_s.1589,116,s,s1589,china,bill
116_s.1625,116,s,s1625,china,bill
116_s.1634,116,s,s1634,china|chinese|people's republic of china,bill
116_s.1658,116,s,s1658,china|human rights,bill
116_s.1678,116,s,s1678,china|taiwan|taipei,bill
116_s.1690,116,s,s1690,china,bill
116_s.1731,116,s,s1731,china,bill
116_s.1747,116,s,s1747,human rights,bill
116_s.1777,116,s,s1777,human rights,bill
116_s.1790,116,s,s1790,china|taiwan|human rights,bill
116_s.1824,116,s,s1824,china|chinese|people's republic of china|hong kong|human rights,bill
116_s.1825,116,s,s1825,human rights,bill
116_s.1838,116,s,s1838,china|hong kong|human rights,bill
116_s.1865,116,s,s1865,foreign entities,bill
116_s.1879,116,s,s1879,china,bill
116_s.2050,116,s,s2050,china|human rights,bill
116_s.2066,116,s,s2066,china|human rights,bill
116_s.2069,116,s,s2069,human rights,bill
116_s.2093,116,s,s2093,rare earth,bill
116_s.2117,116,s,s2117,china,bill
116_s.2118,116,s,s2118,china|foreign adversary,bill
116_s.2179,116,s,s2179,human rights,bill
116_s.2297,116,s,s2297,panama canal,bill
116_s.2320,116,s,s2320,china,bill
116_s.2351,116,s,s2351,human rights,bill
116_s.2362,116,s,s2362,tariff,bill
116_s.2386,116,s,s2386,china|chinese|people's republic of china|xinjiang|foreign entities,bill
116_s.2394,116,s,s2394,china,bill
116_s.2409,116,s,s2409,tariff,bill
116_s.2474,116,s,s2474,human rights,bill
116_s.2481,116,s,s2481,china,bill
116_s.2483,116,s,s2483,human rights,bill
116_s.2493,116,s,s2493,china,bill
116_s.2502,116,s,s2502,china|foreign entities,bill
116_s.2503,116,s,s2503,human rights,bill
116_s.2528,116,s,s2528,china|chinese,bill
116_s.2539,116,s,s2539,china|chinese|beijing|hong kong|dalai lama|tibet|human rights,bill
116_s.2540,116,s,s2540,human rights,bill
116_s.2547,116,s,s2547,china|people's republic of china|indo-pacific|human rights,bill
116_s.2551,116,s,s2551,tariff,bill
116_s.2563,116,s,s2563,china,bill
116_s.2581,116,s,s2581,china,bill
116_s.2583,116,s,s2583,china|people's republic of china|hong kong|tibet|human rights,bill
116_s.2603,116,s,s2603,china,bill
116_s.2641,116,s,s2641,human rights,bill
116_s.2669,116,s,s2669,foreign entities,bill
116_s.2691,116,s,s2691,human rights,bill
116_s.2697,116,s,s2697,china|chinese|tariff,bill
116_s.2706,116,s,s2706,tariff,bill
116_s.2710,116,s,s2710,china|hong kong,bill
116_s.2743,116,s,s2743,china,bill
116_s.2758,116,s,s2758,china|chinese|hong kong|human rights,bill
116_s.2766,116,s,s2766,human rights,bill
116_s.2776,116,s,s2776,human rights,bill
116_s.2778,116,s,s2778,human rights,bill
116_s.2794,116,s,s2794,china,bill
116_s.2800,116,s,s2800,china,bill
116_s.2832,116,s,s2832,human rights,bill
116_s.2889,116,s,s2889,china|people's republic of china,bill
116_s.2900,116,s,s2900,tariff,bill
116_s.2933,116,s,s2933,foreign entities,bill
116_s.2934,116,s,s2934,china|human rights,bill
116_s.2936,116,s,s2936,human rights,bill
116_s.2953,116,s,s2953,human rights,bill
116_s.2955,116,s,s2955,china|human rights,bill
116_s.2972,116,s,s2972,china|people's republic of china|xinjiang|uighur|human rights,bill
116_s.2977,116,s,s2977,human rights,bill
116_s.3002,116,s,s3002,human rights,bill
116_s.3004,116,s,s3004,human rights,bill
116_s.3017,116,s,s3017,china|people's republic of china|belt and road,bill
116_s.3018,116,s,s3018,human rights,bill
116_s.3026,116,s,s3026,human rights,bill
116_s.3037,116,s,s3037,human rights,bill
116_s.3064,116,s,s3064,human rights,bill
116_s.3081,116,s,s3081,human rights,bill
116_s.3143,116,s,s3143,rare earth,bill
116_s.3153,116,s,s3153,china|chinese,bill
116_s.3197,116,s,s3197,china|chinese,bill
116_s.3201,116,s,s3201,china,bill
116_s.3262,116,s,s3262,china|chinese|people's republic of china,bill
116_s.3301,116,s,s3301,human rights,bill
116_s.3310,116,s,s3310,china|taiwan,bill
116_s.3314,116,s,s3314,human rights,bill
116_s.3361,116,s,s3361,human rights,bill
116_s.3386,116,s,s3386,china|chinese|chinese communist party|foreign adversary,bill
116_s.3395,116,s,s3395,human rights,bill
116_s.3453,116,s,s3453,china|chinese,bill
116_s.3471,116,s,s3471,china|people's republic of china|xinjiang|uyghur|human rights|foreign entities,bill
116_s.3537,116,s,s3537,china|chinese,bill
116_s.3538,116,s,s3538,china,bill
116_s.3555,116,s,s3555,tariff,bill
116_s.3573,116,s,s3573,china,bill
116_s.3588,116,s,s3588,china|people's republic of china,bill
116_s.3592,116,s,s3592,china,bill
116_s.3627,116,s,s3627,china,bill
116_s.3628,116,s,s3628,china,bill
116_s.3635,116,s,s3635,china|chinese,bill
116_s.3641,116,s,s3641,china,bill
116_s.3642,116,s,s3642,china,bill
116_s.3662,116,s,s3662,chinese|chinese communist party,bill
116_s.3669,116,s,s3669,china|human rights,bill
116_s.3673,116,s,s3673,china|chinese|people's republic of china|chinese communist party,bill
116_s.3683,116,s,s3683,china|chinese|people's republic of china|hong kong|taiwan|human rights,bill
116_s.3687,116,s,s3687,tariff,bill
116_s.3700,116,s,s3700,china,bill
116_s.3722,116,s,s3722,china,bill
116_s.3744,116,s,s3744,china|chinese|xinjiang|uyghur|human rights,bill
116_s.3775,116,s,s3775,china,bill
116_s.3798,116,s,s3798,china|hong kong|human rights,bill
116_s.3802,116,s,s3802,china|chinese|people's republic of china|human rights,bill
116_s.3818,116,s,s3818,human rights,bill
116_s.3819,116,s,s3819,human rights,bill
116_s.3820,116,s,s3820,human rights,bill
116_s.3835,116,s,s3835,china|chinese|people's republic of china|chinese communist party,bill
116_s.3836,116,s,s3836,china|chinese|people's republic of china,bill
116_s.3837,116,s,s3837,china|chinese|people's republic of china,bill
116_s.3843,116,s,s3843,china|people's republic of china,bill
116_s.3844,116,s,s3844,china|chinese|people's republic of china,bill
116_s.3852,116,s,s3852,human rights,bill
116_s.3880,116,s,s3880,human rights,bill
116_s.3892,116,s,s3892,china|hong kong|human rights,bill
116_s.3905,116,s,s3905,china|chinese|chinese communist party,bill
116_s.3912,116,s,s3912,human rights,bill
116_s.3920,116,s,s3920,china|chinese|chinese communist party|hong kong|taiwan,bill
116_s.3936,116,s,s3936,china|people's republic of china|taiwan,bill
116_s.3977,116,s,s3977,human rights,bill
116_s.4003,116,s,s4003,human rights,bill
116_s.4007,116,s,s4007,human rights,bill
116_s.4011,116,s,s4011,human rights,bill
116_s.4018,116,s,s4018,china|human rights,bill
116_s.4049,116,s,s4049,china|hong kong|taiwan|human rights,bill
116_s.4067,116,s,s4067,foreign entities,bill
116_s.4110,116,s,s4110,china|hong kong|human rights,bill
116_s.4130,116,s,s4130,chinese|foreign adversary,bill
116_s.4158,116,s,s4158,china,bill
116_s.4169,116,s,s4169,china|human rights,bill
116_s.4212,116,s,s4212,china,bill
116_s.4229,116,s,s4229,china|hong kong|human rights,bill
116_s.4245,116,s,s4245,china|people's republic of china|hong kong|human rights,bill
116_s.4256,116,s,s4256,china|chinese,bill
116_s.4257,116,s,s4257,chinese,bill
116_s.4267,116,s,s4267,human rights,bill
116_s.4272,116,s,s4272,china|people's republic of china|taiwan|human rights,bill
116_s.4300,116,s,s4300,indo-pacific,bill
116_s.4324,116,s,s4324,china,bill
116_s.4327,116,s,s4327,china|taiwan|taiwanese,bill
116_s.4364,116,s,s4364,china|people's republic of china|tariff,bill
116_s.4392,116,s,s4392,human rights,bill
116_s.4454,116,s,s4454,china|people's republic of china|belt and road,bill
116_s.4457,116,s,s4457,china|chinese|people's republic of china|ccp,bill
116_s.4482,116,s,s4482,human rights,bill
116_s.4493,116,s,s4493,china,bill
116_s.4501,116,s,s4501,tariff,bill
116_s.4528,116,s,s4528,china|people's republic of china|human rights,bill
116_s.4537,116,s,s4537,china,bill
116_s.4575,116,s,s4575,china|ccp|human rights,bill
116_s.4606,116,s,s4606,china|taiwan,bill
116_s.4609,116,s,s4609,china|people's republic of china|human rights,bill
116_s.4629,116,s,s4629,china|people's republic of china|hong kong|taiwan|indo-pacific|tibet|xinjiang|human rights|belt and road,bill
116_s.4631,116,s,s4631,china|hong kong|human rights,bill
116_s.4635,116,s,s4635,human rights,bill
116_s.4659,116,s,s4659,human rights,bill
116_s.4685,116,s,s4685,human rights,bill
116_s.4712,116,s,s4712,human rights,bill
116_s.4728,116,s,s4728,human rights,bill
116_s.4739,116,s,s4739,human rights,bill
116_s.4797,116,s,s4797,china|chinese|people's republic of china|chinese communist party|people's daily|human rights,bill
116_s.4799,116,s,s4799,china|chinese|people's republic of china|chinese communist party|xinjiang|human rights,bill
116_s.4803,116,s,s4803,china,bill
116_s.4812,116,s,s4812,china,bill
116_s.4813,116,s,s4813,china|chinese|taiwan|tibet|human rights|taipei,bill
116_s.4814,116,s,s4814,china|human rights,bill
116_s.4843,116,s,s4843,china|chinese|people's republic of china|chinese communist party,bill
116_s.4869,116,s,s4869,china,bill
116_s.4872,116,s,s4872,china|chinese,bill
116_s.4897,116,s,s4897,china,bill
116_s.4901,116,s,s4901,china,bill
116_s.4946,116,s,s4946,china,bill
116_s.4982,116,s,s4982,china,bill
116_s.4992,116,s,s4992,human rights,bill
116_s.5005,116,s,s5005,chinese,bill
116_s.5016,116,s,s5016,human rights,bill
116_s.5026,116,s,s5026,human rights,bill
116_s.5074,116,s,s5074,human rights,bill
116_s.amdt.1883,116,samdt,samdt1883,indo-pacific,amendment
116_s.amdt.2241,116,samdt,samdt2241,taiwan,amendment
116_s.amdt.2251,116,samdt,samdt2251,hong kong,amendment
116_s.amdt.2277,116,samdt,samdt2277,china|hong kong,amendment
