Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
119,Senate,S. 321,"A bill to amend title 18, United States Code, to prohibit United States persons from advancing artificial intelligence capabilities within the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/321,Yes,,119_s.321
110,Senate,S. 3357,A bill to extend the temporary suspension of duty on certain rayon staple fibers.,https://www.congress.gov/bill/110th-congress/senate-bill/3357,No,,110_s.3357
105,House,H.R. 2432,To provide relief for domestic producers of tailored wool apparel from increased imports of such apparel from Canada.,https://www.congress.gov/bill/105th-congress/house-bill/2432,No,,105_h.r.2432
103,House,H.R. 2452,Relating to the tariff treatment of certain agglomerated cork products.,https://www.congress.gov/bill/103rd-congress/house-bill/2452,No,,103_h.r.2452
119,Senate,S. 1778,"A bill to direct the Attorney General to prepare a report on the Department of Justice activities related to countering Chinese national security threats, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1778,Yes,,119_s.1778
119,House,H.R. 3565,To provide for a limitation on the transfer of defense articles and defense services to Israel.,https://www.congress.gov/bill/119th-congress/house-bill/3565,No,,119_h.r.3565
119,House,H.R. 3961,"To prohibit the Secretary of Defense from entering into software source code contracts with entities with certain relationships with China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3961,Yes,,119_h.r.3961
112,House,H.Res. 698,Recognizing the significance of the 30th anniversary of Vincent Chin's death.,https://www.congress.gov/bill/112th-congress/house-resolution/698,No,,112_h.res.698
119,House,H.R. 910,"To require the Secretary of the Treasury to pursue more equitable treatment of Taiwan at the international financial institutions, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/910,Yes,,119_h.r.910
119,House,H.R. 7075,To require the Secretary of the Treasury to include any entity identified as a Chinese military company on the Non-SDN Chinese Military-Industrial Complex Companies List.,https://www.congress.gov/bill/119th-congress/house-bill/7075,Yes,,119_h.r.7075
119,Senate,S. 2258,"A bill to prohibit the acquisition and ownership of agricultural land and residential real property by certain foreign entities, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2258,Yes,,119_s.2258
119,Senate,S. 1360,"A bill to require an annual report on United States portfolio investments in the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1360,Yes,,119_s.1360
119,House,H.R. 3626,To facilitate the development of a whole-of-government strategy for nuclear cooperation and nuclear exports.,https://www.congress.gov/bill/119th-congress/house-bill/3626,Yes,,119_h.r.3626
119,House,H.R. 2653,To amend the Tariff Act of 1930 to require the public disclosure of certain vehicle and aircraft manifest information.,https://www.congress.gov/bill/119th-congress/house-bill/2653,No,,119_h.r.2653
107,Senate,S. 1798,A bill to extend temporarily the duty on railway car body shells of stainless steel.,https://www.congress.gov/bill/107th-congress/senate-bill/1798,No,,107_s.1798
101,Senate,S. 1715,A bill to temporarily suspend the duty on ioxaglate.,https://www.congress.gov/bill/101st-congress/senate-bill/1715,No,,101_s.1715
119,House,H.R. 455,"To amend the Higher Education Act of 1965 to prohibit the awarding of Federal funds to institutions of higher education that employ instructors funded by the Chinese Communist Party, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/455,Yes,,119_h.r.455
119,Senate,S. 2231,"A bill to protect human rights and enhance opportunities for LGBTQI people around the world, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2231,No,,119_s.2231
119,House,H.R. 7006,"Making further consolidated appropriations for the fiscal year ending September 30, 2026, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/7006,No,,119_h.r.7006
119,House,H.R. 3452,"To codify the Six Assurances to Taiwan, provide congressional review of the Six Assurances, protect Taiwan from coercion, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3452,Yes,,119_h.r.3452
119,Senate,S. 2684,"A bill to support countries in Latin America and the Caribbean that maintain official diplomatic relations with Taiwan, to counter efforts by the People's Republic of China to coerce or pressure governments into breaking such ties, to deepen coordination with Taiwan on diplomatic, development, and economic engagement in the Western Hemisphere, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2684,Yes,,119_s.2684
110,House,H.R. 2705,"To amend the Compact of Free Association Amendments Act of 2003, and for other purposes.",https://www.congress.gov/bill/110th-congress/house-bill/2705,Yes,,110_h.r.2705
119,Senate,S. 418,"A bill to prohibit contracts between certain foreign entities and institutions of higher education conducting Department of Defense-funded research and to impose post-employment restrictions for participants in certain research funded by the Department, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/418,Yes,,119_s.418
119,House,H.R. 2914,"To provide for the imposition of sanctions relating to the People's Republic of China and support for Russian invasion of Ukraine, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2914,Yes,,119_h.r.2914
119,Senate,S. 691,"A bill to amend the Tariff Act of 1930 to improve the administration of antidumping and countervailing duty laws, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/691,No,,119_s.691
119,House,H.R. 542,"To amend the Higher Education Act of 1965 to prohibit institutions of higher education from receiving gifts from certain countries, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/542,Yes,,119_h.r.542
119,House,H.R. 4,"To rescind certain budget authority proposed to be rescinded in special messages transmitted to the Congress by the President on June 3, 2025, in accordance with section 1012(a) of the Congressional Budget and Impoundment Control Act of 1974.",https://www.congress.gov/bill/119th-congress/house-bill/4,No,,119_h.r.4
119,Senate,S. 1588,A bill to support United States policy toward Taiwan.,https://www.congress.gov/bill/119th-congress/senate-bill/1588,Yes,,119_s.1588
119,House,H.R. 1540,"To provide for the imposition of sanctions with respect to forced organ harvesting within the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1540,Yes,,119_h.r.1540
119,House,H.R. 805,To amend section 321 of the Tariff Act of 1930 to modify the administrative exemptions under that Act.,https://www.congress.gov/bill/119th-congress/house-bill/805,Yes,,119_h.r.805
108,House,H.R. 4398,To amend the Harmonized Tariff Schedule of the United States to provide that the calculation of the duty imposed on imported cherries that are provisionally preserved does not include the weight of the preservative materials of the cherries.,https://www.congress.gov/bill/108th-congress/house-bill/4398,No,,108_h.r.4398
119,Senate,S. 1010,"A bill to prohibit the use of funds for universities that provide support to the People's Liberation Army, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1010,Yes,,119_s.1010
119,Senate,S.Res. 86,"A resolution expressing the sense of the Senate regarding United Nations General Assembly Resolution 2758 (XXVI) and the harmful conflation of China's ""One China Principle"" and the United States'""One China Policy"".",https://www.congress.gov/bill/119th-congress/senate-resolution/86,Yes,,119_s.res.86
119,Senate,S. 2180,"A bill to impose sanctions with respect to foreign persons responsible for violations of the human rights of lesbian, gay, bisexual, transgender, queer, and intersex (LGBTQI) individuals, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2180,No,,119_s.2180
119,House,H.Res. 930,"Commemorating the 78th birthday of Jimmy Lai on December 8, 2025, as ""Jimmy Lai Day"", for his role in advocating for free press, religious freedom, and democracy in Hong Kong, and calling on the People's Republic of China and Hong Kong authorities to release Jimmy Lai and all other Hong Kong prodemocracy advocates from prison.",https://www.congress.gov/bill/119th-congress/house-resolution/930,Yes,,119_h.res.930
119,House,H.R. 1576,"To amend the Defense Production Act of 1950 with respect to foreign investments in United States agriculture, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1576,Yes,,119_h.r.1576
119,House,H.R. 6624,"To restrict the export to foreign entities of concern of United States intellectual property and sensitive information related to synthetic biology, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6624,Yes,,119_h.r.6624
111,Senate,S. 1854,A bill to extend the suspension of duty on pymetrozine technical.,https://www.congress.gov/bill/111th-congress/senate-bill/1854,No,,111_s.1854
119,Senate,S.Res. 281,A resolution commemorating the 95th anniversary of the enactment of the Tariff Act of 1930.,https://www.congress.gov/bill/119th-congress/senate-resolution/281,No,,119_s.res.281
119,House,H.R. 6275,"To require the Secretary of Commerce to submit a report annually on the advanced artificial intelligence capabilities of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6275,Yes,,119_h.r.6275
119,House,H.R. 33,To amend the Internal Revenue Code of 1986 to provide special rules for the taxation of certain residents of Taiwan with income from sources within the United States.,https://www.congress.gov/bill/119th-congress/house-bill/33,Yes,taiwan resident tax protecrions?,119_h.r.33
110,House,H.Con.Res. 203,Condemning the persecution of labor rights advocates in Iran.,https://www.congress.gov/bill/110th-congress/house-concurrent-resolution/203,No,,110_h.con.res.203
119,House,H.R. 36,"To counter the influence of the Chinese Communist Party, the Iranian Regime, and the Russian Federation in the nation of Georgia.",https://www.congress.gov/bill/119th-congress/house-bill/36,Yes,,119_h.r.36
119,Senate,S. 886,"A bill to amend the Agricultural Foreign Investment Disclosure Act of 1978 to strengthen oversight over foreign investment in the United States agricultural industry, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/886,No,,119_s.886
