Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
101,House,H.R. 4587,To suspend for a three-year period the duty on composite vials of timolol maleate/pilocarpine hydrochloride solutions and diluent.,https://www.congress.gov/bill/101st-congress/house-bill/4587,No,,101_h.r.4587
119,Senate,S. 3080,"A bill to amend the Fentanyl Sanctions Act to address nitazene trafficking and to impose sanctions with respect to entities of the People's Republic of China and foreign governments engaged in or contributing to opioid trafficking, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3080,Yes,,119_s.3080
119,House,H.Res. 515,"Commemorating the 90th birthday of His Holiness the Dalai Lama on July 6, 2025, as ""A Day of Compassion"", and expressing support for the human rights, religious freedom, and cultural and linguistic protection of the Tibetan people.",https://www.congress.gov/bill/119th-congress/house-resolution/515,Yes,,119_h.res.515
119,Senate,S. 580,"A bill to require the Secretary of Commerce to provide training and guidance relating to human rights abuses, including such abuses perpetrated against the Uyghur population by the Government of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/580,Yes,,119_s.580
119,House,H.R. 400,"To prohibit contributions to the United Nations Human Rights Council, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/400,No,,119_h.r.400
119,House,H.R. 2000,"To establish a program to monitor the Arctic region, promote United States interests in that region, and combat Russian, Chinese, and other foreign malign influence in the region.",https://www.congress.gov/bill/119th-congress/house-bill/2000,Yes,,119_h.r.2000
119,Senate,S.Res. 31,A resolution calling on the Government of Panama to expel officials and interests of the People's Republic of China and terminate Chinese management of key Panamanian ports.,https://www.congress.gov/bill/119th-congress/senate-resolution/31,Yes,,119_s.res.31
107,Senate,S. 2178,"A bill to suspend temporarily the duty on 1H-imidazole,4-(1-methylethyl)-2-[(phenylmethoxy)methyl]-(9Cl).",https://www.congress.gov/bill/107th-congress/senate-bill/2178,No,,107_s.2178
119,House,H.R. 4775,"To ensure small business concerns indirectly owned or controlled by certain foreign entities are ineligible to receive SBIR or STTR awards, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4775,No,,119_h.r.4775
119,House,H.Res. 925,Condemning the Government of Iran's state-sponsored persecution of the Baha'i minority in Iran and the continued violation of the Universal Declaration of Human Rights and the International Covenant on Civil and Political Rights.,https://www.congress.gov/bill/119th-congress/house-resolution/925,No,,119_h.res.925
107,Senate,S. 1798,A bill to extend temporarily the duty on railway car body shells of stainless steel.,https://www.congress.gov/bill/107th-congress/senate-bill/1798,No,,107_s.1798
119,House,H.R. 455,"To amend the Higher Education Act of 1965 to prohibit the awarding of Federal funds to institutions of higher education that employ instructors funded by the Chinese Communist Party, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/455,Yes,,119_h.r.455
119,Senate,S. 2882,"A bill making continuing appropriations for the fiscal year ending September 30, 2026, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2882,No,,119_s.2882
111,Senate,S. 1926,A bill to extend the temporary suspension of duty on compound of strontium chloroapatite-europium.,https://www.congress.gov/bill/111th-congress/senate-bill/1926,No,,111_s.1926
119,Senate,S. 172,A bill to clarify the country of origin of certain articles imported into the United States for purposes of certain trade enforcement actions.,https://www.congress.gov/bill/119th-congress/senate-bill/172,Yes,,119_s.172
119,Senate,S. 2342,"An original bill to authorize appropriations for fiscal year 2026 for intelligence and intelligence-related activities of the United States Government, the Intelligence Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2342,No,,119_s.2342
109,Senate,S. 2208,A bill to suspend temporarily the duty on para-Chlorophenol.,https://www.congress.gov/bill/109th-congress/senate-bill/2208,No,,109_s.2208
119,House,H.R. 4522,To provide for working with allies to seek increased compliance by China with certain OECD export credit standards.,https://www.congress.gov/bill/119th-congress/house-bill/4522,Yes,,119_h.r.4522
108,House,H.R. 4398,To amend the Harmonized Tariff Schedule of the United States to provide that the calculation of the duty imposed on imported cherries that are provisionally preserved does not include the weight of the preservative materials of the cherries.,https://www.congress.gov/bill/108th-congress/house-bill/4398,No,,108_h.r.4398
116,House,H.Res. 1131,Condemning the murder of Sara Duker and renouncing Palestinian Authority martyr payments to terrorists.,https://www.congress.gov/bill/116th-congress/house-resolution/1131,No,,116_h.res.1131
119,House,H.Res. 64,Affirming the alliance between the United States and the Republic of Korea.,https://www.congress.gov/bill/119th-congress/house-resolution/64,No,,119_h.res.64
110,House,H.R. 5198,To suspend temporarily the duty on Cathode high voltage connector.,https://www.congress.gov/bill/110th-congress/house-bill/5198,No,,110_h.r.5198
109,House,H.J.Res. 86,"Approving the renewal of import restrictions contained in the Burmese Freedom and Democracy Act of 2003, and for other purposes.",https://www.congress.gov/bill/109th-congress/house-joint-resolution/86,No,,109_h.j.res.86
119,Senate,S.Res. 356,A resolution requesting information on the United Mexican States' human rights practices pursuant to section 502B(c) of the Foreign Assistance Act of 1961.,https://www.congress.gov/bill/119th-congress/senate-resolution/356,No,,119_s.res.356
108,House,H.R. 2534,"To promote human rights, democracy, and the rule of law by providing a process for executive agencies for declassifying on an expedited basis and disclosing certain documents relating to human rights abuses in countries other than the United States.",https://www.congress.gov/bill/108th-congress/house-bill/2534,No,,108_h.r.2534
119,House,H.Res. 1020,"Honoring President Donald J. Trump for securing a historic strategic agreement establishing permanent United States sovereignty and control over critical military installations in Greenland, strengthening Arctic security, and countering malign Russian and Chinese influence.",https://www.congress.gov/bill/119th-congress/house-resolution/1020,No,,119_h.res.1020
119,House,H.R. 733,To provide for a review of sanctions with respect to Hong Kong.,https://www.congress.gov/bill/119th-congress/house-bill/733,Yes,,119_h.r.733
119,Senate,S. 406,"A bill to authorize an exception to the prohibition on the construction of naval vessels in foreign shipyards, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/406,No,,119_s.406
113,House,H.R. 1056,To extend the temporary suspension of duty on Acid Black 132.,https://www.congress.gov/bill/113th-congress/house-bill/1056,No,,113_h.r.1056
119,Senate,S. 2125,"A bill to require a report on the wealth of the leadership of the Chinese Communist Party, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2125,Yes,,119_s.2125
119,House,H.R. 2619,"To require a report on sanctions under the Robert Levinson Hostage Recovery and Hostage-Taking Accountability Act, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2619,No,,119_h.r.2619
119,House,H.R. 1023,"To amend the Higher Education Act of 1965 to require disclosure of certain foreign investments within endowments, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1023,No,,119_h.r.1023
119,Senate,S. 2671,"A bill to amend the Foreign Assistance Act of 1961 to require a section on reproductive rights in the Annual Country Reports on Human Rights Practices, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2671,No,,119_s.2671
119,House,H.R. 3786,"To amend the Harmonized Tariff Schedule of the United States to increase the rate of duty on unmanned aircraft, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3786,No,,119_h.r.3786
119,House,H.R. 6105,"To revoke security clearances for former personnel of the Department of Defense who engage in lobbying activities on behalf of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6105,Yes,,119_h.r.6105
119,House,H.R. 5371,"Making continuing appropriations and extensions for fiscal year 2026, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/5371,No,,119_h.r.5371
112,Senate,S. 15,"A bill to prohibit the regulation of carbon dioxide emissions in the United States until China, India, and Russia implement similar reductions.",https://www.congress.gov/bill/112th-congress/senate-bill/15,No,,112_s.15
119,House,H.R. 7020,"To provide for coverage of employees of the District of Columbia courts and the District of Columbia Public Defender Service under the District of Columbia Human Rights Act, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/7020,No,,119_h.r.7020
119,Senate,S.Res. 281,A resolution commemorating the 95th anniversary of the enactment of the Tariff Act of 1930.,https://www.congress.gov/bill/119th-congress/senate-resolution/281,No,,119_s.res.281
106,House,H.R. 2196,"To suspend temporarily the duty on slide fasteners, with chain scoops of base metal die-cast onto strips of textal material.",https://www.congress.gov/bill/106th-congress/house-bill/2196,No,,106_h.r.2196
119,House,H.R. 1166,"To prohibit the Secretary of Homeland Security from procuring certain foreign-made batteries, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1166,No,,119_h.r.1166
104,House,H.Con.Res. 84,Expressing the sense of the Congress concerning freedom of the press in Russia.,https://www.congress.gov/bill/104th-congress/house-concurrent-resolution/84,No,,104_h.con.res.84
119,House,H.R. 3180,"To direct the Secretary of State to seek to enter into negotiations with the Taipei Economic and Cultural Representative Office to rename its office the ""Taiwan Representative Office"", and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3180,Yes,,119_h.r.3180
118,Senate,S. 2754,"A bill to require the Secretary of Health and Human Services to publish all information in the possession of the Department of Health and Human Services relating to the origin of COVID-19, and for other purposes.",https://www.congress.gov/bill/118th-congress/senate-bill/2754,No,,118_s.2754
119,House,H.R. 4706,"To prohibit the acquisition and ownership of agricultural land and residential real property by certain foreign entities, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4706,Yes,,119_h.r.4706
119,Senate,S. 777,"A bill to require the Secretary of Defense and the Secretary of State to monitor efforts by the People's Republic of China to build or buy strategic foreign ports, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/777,Yes,,119_s.777
119,Senate,S. 2258,"A bill to prohibit the acquisition and ownership of agricultural land and residential real property by certain foreign entities, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2258,Yes,,119_s.2258
