Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
119,House,H.R. 1504,"To withdraw normal trade relations treatment from, and apply certain provisions of title IV of the Trade Act of 1974 to, products of the People's Republic of China, and to expand the eligibility requirements for products of the People's Republic of China to receive normal trade relations treatment in the future, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1504,Yes,,119_h.r.1504
119,House,H.R. 2416,"To amend the Taiwan Allies International Protection and Enhancement Initiative (TAIPEI) Act of 2019 to provide that the United States, as a member of any international organization, should oppose any attempts by the People's Republic of China to resolve Taiwan's status by distorting the decisions, language, policies, or procedures of the organization, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2416,Yes,,119_h.r.2416
119,House,H.R. 3635,"To prohibit Members of Congress from conducting certain financial transactions involving a foreign adversary of the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3635,No,same with bill H.R. 4802,119_h.r.3635
119,Senate,S. 1731,A bill to require the Secretary of State and the Secretary of Defense to develop a strategy in response to the global basing intentions of the People's Republic of China.,https://www.congress.gov/bill/119th-congress/senate-bill/1731,Yes,,119_s.1731
119,House,H.R. 6846,"To amend the Homeland Security Act of 2002 to require the Secretary of Homeland Security to conduct annual assessments on terrorism threats to the United States relating to the malicious use of unmanned aircraft systems by covered foreign adversaries, including terrorist organizations, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6846,No,,119_h.r.6846
119,Senate,S.J.Res. 49,A joint resolution terminating the national emergency declared to impose global tariffs.,https://www.congress.gov/bill/119th-congress/senate-joint-resolution/49,No,,119_s.j.res.49
104,Senate,S. 1356,"A bill to amend the Shipping Act of 1984 to provide for ocean shipping reform, and for other purposes.",https://www.congress.gov/bill/104th-congress/senate-bill/1356,No,,104_s.1356
106,Senate,S. 2175,A bill to suspend temporarily the duty on 1-fluoro-2-nitro-benzene.,https://www.congress.gov/bill/106th-congress/senate-bill/2175,No,,106_s.2175
119,Senate,S. 2297,A bill to amend the Immigration and Nationality Act to include subjection to a foreign intelligence security law as a ground of inadmissibility and deportability.,https://www.congress.gov/bill/119th-congress/senate-bill/2297,No,same with bill H.R. 4802,119_s.2297
119,House,H.Res. 368,Requesting information on El Salvador's human rights practices pursuant to section 502B(c) of the Foreign Assistance Act of 1961.,https://www.congress.gov/bill/119th-congress/house-resolution/368,No,,119_h.res.368
112,Senate,S. 2762,A bill to extend and modify the temporary suspension of duty on mixtures of tris(4-isocyanatophenyl)thiophosphate.,https://www.congress.gov/bill/112th-congress/senate-bill/2762,No,,112_s.2762
101,Senate,S. 1059,"A bill to amend and enhance existing renewable energy programs and Federal trade and export promotion programs in order to promote the United States renewable energy industry, improve the trade balance of the United States, and maintain the competitive and technical leadership of the United States in renewable energy development and trade.",https://www.congress.gov/bill/101st-congress/senate-bill/1059,No,,101_s.1059
119,Senate,S. 1512,"A bill to prohibit data brokers from selling, reselling, trading, licensing, or otherwise providing for consideration lists of military servicemembers to any covered nation or person controlled by a covered nation.",https://www.congress.gov/bill/119th-congress/senate-bill/1512,No,same with bill H.R. 4802,119_s.1512
119,Senate,S. 1357,"A bill to amend the Securities Exchange Act of 1934 to address the issuance of securities by Chinese entities, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1357,Yes,,119_s.1357
119,Senate,S. 742,"A bill to extend duty-free treatment provided with respect to imports from Haiti under the Caribbean Basin Economic Recovery Act, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/742,No,,119_s.742
119,House,H.R. 3737,"To address Chinese Communist Party efforts to censor the 1989 Tiananmen Square Massacre, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3737,Yes,,119_h.r.3737
119,House,H.R. 6888,"To require the Administrator of the Small Business Administration to report on certain costs of tariffs, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6888,No,,119_h.r.6888
101,House,H.Con.Res. 214,In support of regional efforts to end driftnet fishing in the South Pacific.,https://www.congress.gov/bill/101st-congress/house-concurrent-resolution/214,No,,101_h.con.res.214
119,Senate,S. 672,"A bill to establish the CCP Initiative program, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/672,Yes,,119_s.672
111,Senate,S. 2110,A bill to reduce temporarily the duty on Fluopyram.,https://www.congress.gov/bill/111th-congress/senate-bill/2110,No,,111_s.2110
119,Senate,S. 259,"A bill to direct the Federal Communications Commission to publish a list of entities that hold authorizations, licenses, or other grants of authority issued by the Commission and that have certain foreign ownership, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/259,No,same with bill H.R. 4802,119_s.259
119,Senate,S. 1900,"A bill to require the Secretary of the Treasury to pursue more equitable treatment of Taiwan at the international financial institutions, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1900,Yes,,119_s.1900
119,House,H.R. 866,"To direct the Secretary of Commerce, acting through the Assistant Secretary of Commerce for Communications and Information, to conduct a study of the national security risks posed by consumer routers, modems, and devices that combine a modem and router, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/866,No,,119_h.r.866
115,Senate,S. 1780,"An original bill making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2018, and for other purposes.",https://www.congress.gov/bill/115th-congress/senate-bill/1780,Yes,,115_s.1780
110,Senate,S.Res. 619,A resolution expressing support for a constructive dialogue on human rights issues between the United States and Bahrain.,https://www.congress.gov/bill/110th-congress/senate-resolution/619,No,,110_s.res.619
109,Senate,S. 2317,"A bill to amend the Trade Act of 1974 to require the United States Trade Representative to identify trade enforcement priorities and to take action with respect to priority foreign country trade practices, and for other purposes.",https://www.congress.gov/bill/109th-congress/senate-bill/2317,No,,109_s.2317
119,House,H.R. 256,"To prohibit the sale of petroleum products from the Strategic Petroleum Reserve to certain entities, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/256,No,,119_h.r.256
119,Senate,S. 3562,"A bill to require the Securities and Exchange Commission to amend the rules of the Commission relating to disclosures by advisers of private funds, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3562,No,,119_s.3562
111,Senate,S. 2062,"A bill to extend the suspension of duty on phosphoric acid, tris (2-ethylhexyl) ester.",https://www.congress.gov/bill/111th-congress/senate-bill/2062,No,,111_s.2062
119,House,H.R. 1531,"To direct certain financial regulators to exclude representatives of the People's Republic of China from certain banking organizations upon notice of certain threats or danger, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1531,Yes,,119_h.r.1531
119,House,H.R. 458,To prohibit the purchase of public or private real estate located in the United States by foreign adversaries and state sponsors of terrorism.,https://www.congress.gov/bill/119th-congress/house-bill/458,No,same with bill H.R. 4802,119_h.r.458
112,Senate,S. 2903,A bill to suspend temporarily the duty on 2-ethylhexyl salicylate.,https://www.congress.gov/bill/112th-congress/senate-bill/2903,No,,112_s.2903
119,House,H.Res. 100,Expressing support for the continued value of arms control agreements and negotiated constraints on Russian and Chinese strategic nuclear forces.,https://www.congress.gov/bill/119th-congress/house-resolution/100,Yes,,119_h.res.100
119,House,H.R. 6781,To amend the Internal Revenue Code of 1986 to increase the standard deduction for taxable years 2026 and 2027 by the tariff rebate amount.,https://www.congress.gov/bill/119th-congress/house-bill/6781,No,,119_h.r.6781
116,Senate,S. 3064,A bill to oppose violations of religious freedom in Ukraine by Russia and armed groups commanded by Russia.,https://www.congress.gov/bill/116th-congress/senate-bill/3064,No,,116_s.3064
101,Senate,S. 1278,A bill to deny the People's Republic of China most-favored-nation trade treatment.,https://www.congress.gov/bill/101st-congress/senate-bill/1278,Yes,,101_s.1278
119,House,H.Res. 5,"Adopting the Rules of the House of Representatives for the One Hundred Nineteenth Congress, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-resolution/5,No,,119_h.res.5
119,House,H.Res. 653,Expressing support for the Japanese Diet's Caucus for Universal Values in the Indo-Pacific and for continued United States-Japan interparliamentary collaboration to advance democracy in the region.,https://www.congress.gov/bill/119th-congress/house-resolution/653,No,,119_h.res.653
