Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
119,Senate,S. 952,A bill to amend the Harmonized Tariff Schedule of the United States to provide a uniform 8-digit subheading number for all whiskies.,https://www.congress.gov/bill/119th-congress/senate-bill/952,No,,119_s.952
106,House,H.R. 5469,To provide for review in the Court of International Trade of certain determinations of binational panels under the North American Free Trade Agreement.,https://www.congress.gov/bill/106th-congress/house-bill/5469,No,,106_h.r.5469
119,Senate,S. 2046,"A bill to prohibit index funds from investing in Chinese companies, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2046,Yes,,119_s.2046
119,Senate,S. 753,"A bill to amend the Export-Import Bank Act of 1945 to exclude certain financing from the calculation of the default rate for purposes of determining when the lending cap under such Act applies, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/753,No,,119_s.753
119,House,H.R. 1284,"To amend the Tariff Act of 1930 to increase civil penalties for, and improve enforcement with respect to, customs fraud, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1284,No,,119_h.r.1284
107,Senate,S.Res. 283,A resolution recognizing the successful completion of democratic elections in the Republic of Colombia.,https://www.congress.gov/bill/107th-congress/senate-resolution/283,No,,107_s.res.283
102,House,H.R. 1910,"To extend until January 1, 1995, the existing suspension on duty of sulfamethazine.",https://www.congress.gov/bill/102nd-congress/house-bill/1910,No,,102_h.r.1910
119,House,H.Res. 470,"Remembering the victims of the 1989 Tiananmen Square massacre and condemning the continued and intensifying crackdown on human rights and basic freedoms within the People's Republic of China, including the Hong Kong Special Administrative Region, by the Chinese Communist Party, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-resolution/470,Yes,,119_h.res.470
101,House,H.R. 4018,"To extend until January 1, 1995, the existing temporary suspension of the duty on nicotine resin complex and on terfenadone.",https://www.congress.gov/bill/101st-congress/house-bill/4018,No,,101_h.r.4018
119,Senate,S. 789,"A bill to require reports on critical mineral and rare earth element resources around the world and a strategy for the development of advanced mining, refining, separation, and processing technologies, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/789,No,REMs mentioned,119_s.789
112,Senate,S. 15,"A bill to prohibit the regulation of carbon dioxide emissions in the United States until China, India, and Russia implement similar reductions.",https://www.congress.gov/bill/112th-congress/senate-bill/15,Yes,,112_s.15
119,House,H.R. 1840,"To provide for phase-out of de minimis treatment under the Tariff Act of 1930, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1840,No,,119_h.r.1840
119,Senate,S. 1801,"A bill to facilitate the development of a whole-of-government strategy for nuclear cooperation and nuclear exports, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1801,No,,119_s.1801
119,Senate,S. 2222,"A bill to enhance the security, resilience, and protection of undersea communication cables vital to Taiwan's national security, economic stability, and defense, particularly in countering gray zone tactics employed by the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2222,Yes,,119_s.2222
119,Senate,S.Res. 204,"A resolution recognizing escalating threats to freedom of the press and freedom of speech worldwide, including increasing harm to journalists reporting in conflict zones and under repressive regimes, reaffirming the vital role that a free and independent press plays in upholding democracy, fostering economic prosperity, and keeping the public informed, and reaffirming freedom of the press as a priority of the United States Government in supporting democracy, human rights, and good governance in commemoration of ""World Press Freedom Day"" on May 3, 2025.",https://www.congress.gov/bill/119th-congress/senate-resolution/204,No,,119_s.res.204
119,Senate,S. 1071,"An Act to authorize appropriations for fiscal year 2026 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1071,No,,119_s.1071
119,Senate,S. 1542,"A bill to support the human rights of Uyghurs and members of other minority groups residing primarily in the Xinjiang Uyghur Autonomous Region, to safeguard their distinct identity, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1542,Yes,,119_s.1542
119,Senate,S. 2657,"A bill to impose sanctions relating to the support of the People's Republic of China for the invasion of Ukraine by the Russian Federation, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2657,Yes,,119_s.2657
115,Senate,S. 1780,"An original bill making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2018, and for other purposes.",https://www.congress.gov/bill/115th-congress/senate-bill/1780,No,,115_s.1780
119,House,H.R. 735,"To authorize the President to take certain actions relating to reciprocal trade, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/735,No,,119_h.r.735
112,House,H.R. 5192,To suspend temporarily the duty on certain mechanics' work gloves.,https://www.congress.gov/bill/112th-congress/house-bill/5192,No,,112_h.r.5192
107,Senate,S. 2320,A bill to provide for the liquidation for reliquidation of certain entries of certain manufacturing equipment.,https://www.congress.gov/bill/107th-congress/senate-bill/2320,No,,107_s.2320
119,Senate,S. 3181,"A bill to revoke security clearances for former personnel of the Department of Defense who engage in lobbying activities on behalf of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3181,Yes,,119_s.3181
116,Senate,S. 4018,"A bill to strengthen the Mutual Defense Treaty between the United States and the Republic of Korea, and for other purposes.",https://www.congress.gov/bill/116th-congress/senate-bill/4018,No,,116_s.4018
102,House,H.R. 1853,"To provide for the duty-free liquidation or reliquidation of, and the refund of customs duties for, certain entries of tissue paper products.",https://www.congress.gov/bill/102nd-congress/house-bill/1853,No,,102_h.r.1853
119,House,H.R. 648,To direct the Secretary of Defense to provide fluid or powdered milk to members of the Armed Forces at dining facilities on military installations.,https://www.congress.gov/bill/119th-congress/house-bill/648,No,,119_h.r.648
119,Senate,S. 3452,"A bill to restrict the export to foreign entities of concern of United States intellectual property and sensitive information related to synthetic biology, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3452,Yes,Covers foreign adversaries,119_s.3452
101,Senate,S. 1278,A bill to deny the People's Republic of China most-favored-nation trade treatment.,https://www.congress.gov/bill/101st-congress/senate-bill/1278,Yes,,101_s.1278
112,House,H.R. 5223,"To suspend temporarily the duty on hand operated globe type valves of steel, having an opening less than approximately 7.62 cm. in diameter and certified by the importer as meeting ASME B16.34 certification requirements as approved for use in nuclear facilities.",https://www.congress.gov/bill/112th-congress/house-bill/5223,No,,112_h.r.5223
119,Senate,S. 2552,"A bill to amend the securities laws to prohibit brokers and dealers with certain connections to the People's Republic of China from being members of a national securities association, to prohibit investment advisers with certain connections to the People's Republic of China from registering with the Securities and Exchange Commission, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2552,Yes,,119_s.2552
112,Senate,S. 2776,A bill to extend the temporary suspension of duty on mixtures of thiophanate methyl and application adjuvants.,https://www.congress.gov/bill/112th-congress/senate-bill/2776,No,,112_s.2776
114,Senate,S.J.Res. 11,A joint resolution disapproving the action of the District of Columbia Council in approving the Human Rights Amendment Act of 2014.,https://www.congress.gov/bill/114th-congress/senate-joint-resolution/11,No,,114_s.j.res.11
119,House,H.Res. 861,"Expressing condemnation of the Chinese Communist Party's persecution of religious minority groups, including Christians, Muslims, and Buddhists and the detention of Pastor ""Ezra"" Jin Mingri and leaders of the Zion Church, and reaffirming the United States' global commitment to promote religious freedom and tolerance.",https://www.congress.gov/bill/119th-congress/house-resolution/861,Yes,,119_h.res.861
119,House,H.R. 2989,"To prohibit conflicts of interest among consulting firms that simultaneously contract with China or other covered foreign entities and the United States Government, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2989,Yes,,119_h.r.2989
115,House,H.R. 6413,"To combat trafficking in human organs, and for other purposes.",https://www.congress.gov/bill/115th-congress/house-bill/6413,No,,115_h.r.6413
119,House,H.R. 6262,"To direct the Secretary of State to develop a strategy to obtain membership status for Taiwan in the International Criminal Police Organization, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6262,Yes,,119_h.r.6262
