Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
119,House,H.R. 2390,"To amend title 46, United States Code, to clarify that port infrastructure development program funds may be used to replace Chinese port crane hardware or software, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2390,Yes,,119_h.r.2390
119,Senate,S.J.Res. 49,A joint resolution terminating the national emergency declared to impose global tariffs.,https://www.congress.gov/bill/119th-congress/senate-joint-resolution/49,No,,119_s.j.res.49
119,House,H.R. 407,To exclude the imposition of duties and import quotas from the authorities provided to the President under the International Emergency Economic Powers Act.,https://www.congress.gov/bill/119th-congress/house-bill/407,No,,119_h.r.407
102,House,H.R. 1519,To suspend temporarily the duty on octadecyl isocyanate.,https://www.congress.gov/bill/102nd-congress/house-bill/1519,No,,102_h.r.1519
119,Senate,S. 49,A bill to impose sanctions with respect to police departments in the People's Republic of China and other persons seeking to establish a Chinese police presence in the United States.,https://www.congress.gov/bill/119th-congress/senate-bill/49,Yes,,119_s.49
119,House,H.R. 2349,"To designate residents of the Xinjiang Uyghur Autonomous Region as Priority 2 refugees of special humanitarian concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2349,Yes,,119_h.r.2349
119,House,H.R. 6207,"To prohibit purchases of certain semiconductor manufacturing equipment from foreign entities of concern or subsidiaries of foreign entities of concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6207,No,,119_h.r.6207
102,Senate,S. 2648,"A bill to suspend temporarily the duty on 3,7,11,15, tetramethyl-1-hexadecen-3-01.",https://www.congress.gov/bill/102nd-congress/senate-bill/2648,No,,102_s.2648
112,Senate,S. 15,"A bill to prohibit the regulation of carbon dioxide emissions in the United States until China, India, and Russia implement similar reductions.",https://www.congress.gov/bill/112th-congress/senate-bill/15,No,,112_s.15
119,House,H.R. 3737,"To address Chinese Communist Party efforts to censor the 1989 Tiananmen Square Massacre, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3737,Yes,,119_h.r.3737
119,House,H.R. 6781,To amend the Internal Revenue Code of 1986 to increase the standard deduction for taxable years 2026 and 2027 by the tariff rebate amount.,https://www.congress.gov/bill/119th-congress/house-bill/6781,No,,119_h.r.6781
119,Senate,S. 3566,"A bill to withdraw normal trade relations treatment with respect to the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3566,Yes,,119_s.3566
119,Senate,S. 776,"A bill to provide the President with authority to enter into a comprehensive trade agreement with the United Kingdom, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/776,No,,119_s.776
119,House,H.R. 4888,"To amend the Foreign Assistance Act of 1961 to require a section on reproductive rights in the Annual Country Reports on Human Rights Practices, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4888,No,,119_h.r.4888
118,Senate,S. 2754,"A bill to require the Secretary of Health and Human Services to publish all information in the possession of the Department of Health and Human Services relating to the origin of COVID-19, and for other purposes.",https://www.congress.gov/bill/118th-congress/senate-bill/2754,No,,118_s.2754
119,House,H.R. 2147,"To amend the Immigration and Nationality Act to prohibit the admission of Chinese nationals as nonimmigrant students, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2147,Yes,,119_h.r.2147
119,Senate,S. 3416,A bill to prohibit public comments from governments and individuals designated as foreign adversaries.,https://www.congress.gov/bill/119th-congress/senate-bill/3416,No,,119_s.3416
119,House,H.R. 4140,"To provide protection, support, and humanitarian assistance to Rohingya refugees and internally displaced people in Burma as well as promote accountability and a path out of genocide and crimes against humanity for Rohingya.",https://www.congress.gov/bill/119th-congress/house-bill/4140,No,,119_h.r.4140
109,Senate,S. 3260,A bill to suspend temporarily the duty on plastic lamp-holder housings containing sockets.,https://www.congress.gov/bill/109th-congress/senate-bill/3260,No,,109_s.3260
119,Senate,S. 974,"A bill to direct the Secretary of the State to seek to enter into negotiations with the Taipei Economic and Cultural Representative Office to rename its office the ""Taiwan Representative Office"", and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/974,Yes,,119_s.974
111,House,H.Res. 705,Condemning hard-labor prison camps in the Democratic People's Republic of Korea as an egregious violation of human rights.,https://www.congress.gov/bill/111th-congress/house-resolution/705,No,,111_h.res.705
119,House,H.R. 1111,"To establish a Department of Peacebuilding, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1111,No,,119_h.r.1111
119,House,H.R. 5180,To amend the National Defense Authorization Act for Fiscal Year 2000 to modify and extend the annual report on military and security developments involving the People's Republic of China.,https://www.congress.gov/bill/119th-congress/house-bill/5180,Yes,,119_h.r.5180
101,Senate,S. 2581,"A bill to assist the East European countries to establish societies based on democratic institutions, a commitment to human rights, and free market principles.",https://www.congress.gov/bill/101st-congress/senate-bill/2581,No,,101_s.2581
119,Senate,S. 1113,"A bill to require the Secretary of the Treasury to conduct a study and prepare a report on the exposure of the United States to the financial sector of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1113,Yes,,119_s.1113
119,House,H.R. 4736,"To amend the Trade Act of 1974 to modify the authority of the Trade Representative to take actions with respect to certain foreign trade practices, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4736,Yes,,119_h.r.4736
107,Senate,S.Res. 283,A resolution recognizing the successful completion of democratic elections in the Republic of Colombia.,https://www.congress.gov/bill/107th-congress/senate-resolution/283,No,,107_s.res.283
119,Senate,S. 1542,"A bill to support the human rights of Uyghurs and members of other minority groups residing primarily in the Xinjiang Uyghur Autonomous Region, to safeguard their distinct identity, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1542,Yes,,119_s.1542
102,House,H.R. 1853,"To provide for the duty-free liquidation or reliquidation of, and the refund of customs duties for, certain entries of tissue paper products.",https://www.congress.gov/bill/102nd-congress/house-bill/1853,No,,102_h.r.1853
119,House,H.R. 477,"To advance scientific research and technology development of hypersonic vehicles, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/477,No,,119_h.r.477
119,Senate,S. 3056,"A bill to state the policy of the United States with respect to religious freedom in the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3056,Yes,,119_s.3056
119,Senate,S. 2874,A bill to provide for the reliquidation of certain entries of golf cart tires.,https://www.congress.gov/bill/119th-congress/senate-bill/2874,No,,119_s.2874
119,Senate,S. 288,"A bill to support and promote human rights of Southern Mongolians in the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/288,Yes,,119_s.288
111,House,H.Res. 687,Amending the Rules of the House of Representatives to provide greater transparency on earmark requests.,https://www.congress.gov/bill/111th-congress/house-resolution/687,No,,111_h.res.687
119,House,H.R. 2635,"To support the human rights of Uyghurs and members of other minority groups residing primarily in the Xinjiang Uyghur Autonomous Region and safeguard their distinct identity, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2635,Yes,,119_h.r.2635
119,Senate,S. 330,"A bill to impose sanctions with respect to persons that operate in a sector of the economy of the People's Republic of China in which the person has engaged in a pattern of significant theft of the intellectual property of a United States person, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/330,Yes,,119_s.330
119,Senate,S. 1358,"A bill to require the Securities and Exchange Commission to require reporting of sourcing and due diligence activities of companies involving supply chains of products that are imported into the United States that are directly linked to products utilizing forced labor from Xinjiang, China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1358,Yes,,119_s.1358
119,Senate,S. 1185,"A bill to amend section 321 of the Tariff Act of 1930 to enhance transparency with respect to shipments seeking an administrative exemption from duties for low-value entries, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1185,No,,119_s.1185
