Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
119,Senate,S. 860,"A bill to modify the information about countries exporting methamphetamine that is included in the annual International Narcotics Control Strategy Report, to require a report to Congress on the seizure and production of certain illicit drugs, to impose sanctions with respect to the production and trafficking into the United States, of synthetic opioids, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/860,Yes,,119_s.860
119,Senate,S. 2177,A bill to protect the United States Government from foreign adversary AI and for other purposes.,https://www.congress.gov/bill/119th-congress/senate-bill/2177,Yes,,119_s.2177
119,Senate,S. 1259,A bill to amend the Tariff Act of 1930 to require the public disclosure of certain vehicle and aircraft manifest information.,https://www.congress.gov/bill/119th-congress/senate-bill/1259,No,Could be indirectly targetting China,119_s.1259
119,House,H.R. 1840,"To provide for phase-out of de minimis treatment under the Tariff Act of 1930, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1840,Yes,,119_h.r.1840
119,House,H.R. 6286,To provide for the termination of tariffs with respect to certain countries and other jurisdictions under Executive Orders 14257 and 14326.,https://www.congress.gov/bill/119th-congress/house-bill/6286,Yes,,119_h.r.6286
119,House,H.R. 4326,To require the Congressional Budget Office to conduct an economic review of the economic impact of tariff modifications before implementation.,https://www.congress.gov/bill/119th-congress/house-bill/4326,No,,119_h.r.4326
119,House,H.R. 1486,"To impose sanctions with respect to economic or industrial espionage by foreign adversarial companies, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1486,Yes,,119_h.r.1486
115,Senate,S. 1780,"An original bill making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2018, and for other purposes.",https://www.congress.gov/bill/115th-congress/senate-bill/1780,No,,115_s.1780
102,House,H.R. 1910,"To extend until January 1, 1995, the existing suspension on duty of sulfamethazine.",https://www.congress.gov/bill/102nd-congress/house-bill/1910,No,,102_h.r.1910
119,Senate,S. 1086,"A bill to amend the Immigration and Nationality Act to prohibit the admission of Chinese nationals as nonimmigrant students, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1086,Yes,,119_s.1086
119,House,H.Con.Res. 65,Commending State and local governments for championing reproductive rights as human rights.,https://www.congress.gov/bill/119th-congress/house-concurrent-resolution/65,No,,119_h.con.res.65
112,House,H.R. 5402,To extend the temporary suspension of duty on Flonicamid.,https://www.congress.gov/bill/112th-congress/house-bill/5402,No,,112_h.r.5402
112,House,H.R. 4896,To suspend temporarily the duty on certain work boots for women.,https://www.congress.gov/bill/112th-congress/house-bill/4896,No,,112_h.r.4896
119,Senate,S.J.Res. 88,A joint resolution terminating the national emergency declared to impose global tariffs.,https://www.congress.gov/bill/119th-congress/senate-joint-resolution/88,No,,119_s.j.res.88
119,House,H.R. 2115,To prohibit funding for the Montreal Protocol on Substances that Deplete the Ozone Layer and the United Nations Framework Convention on Climate Change until China is no longer defined as a developing country.,https://www.congress.gov/bill/119th-congress/house-bill/2115,Yes,,119_h.r.2115
119,House,H.R. 2370,To improve the cooperation between the United States and the authorities of Taiwan with respect to travel and tourism.,https://www.congress.gov/bill/119th-congress/house-bill/2370,Yes,,119_h.r.2370
119,House,H.Res. 375,"Expressing support for the designation of May 2025 as Renewable Fuels Month to recognize the important role that renewable fuels play in reducing carbon impacts, lowering fuel prices for consumers, supporting rural communities, and lessening reliance on foreign adversaries.",https://www.congress.gov/bill/119th-congress/house-resolution/375,No,,119_h.res.375
119,House,H.R. 3397,"To amend title 14, United States Code, to require the establishment of the Center of Expertise in Indo-Pacific Maritime Governance, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3397,No,Could be indirectly targetting China,119_h.r.3397
119,House,H.R. 5760,"To amend the Defense Production Act of 1950 to include the Secretary of Agriculture on the Committee on Foreign Investment in the United States and require review of certain agricultural transactions, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/5760,Yes,,119_h.r.5760
119,Senate,S. 1296,"A bill to amend the Higher Education Act of 1965 to strengthen disclosure requirements relating to foreign gifts and contracts, to prohibit contracts between institutions of higher education and certain foreign entities and countries of concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1296,Yes,,119_s.1296
119,House,H.R. 881,"To establish Department of Homeland Security funding restrictions on institutions of higher education that have a relationship with Confucius Institutes, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/881,Yes,,119_h.r.881
119,House,H.R. 1121,"To prohibit the use of DeepSeek by the executive agencies, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1121,Yes,,119_h.r.1121
101,House,H.R. 5344,To provide for a lower rate of duty on East German products imported during the transition to a unified Germany.,https://www.congress.gov/bill/101st-congress/house-bill/5344,No,,101_h.r.5344
119,House,H.R. 708,"To establish in the Department of Homeland Security a working group relating to countering terrorist, cybersecurity, border and port security, and transportation security threats posed to the United States by the Chinese Communist Party, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/708,Yes,,119_h.r.708
119,House,H.R. 1284,"To amend the Tariff Act of 1930 to increase civil penalties for, and improve enforcement with respect to, customs fraud, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1284,Yes,,119_h.r.1284
103,House,H.R. 5206,To authorize the reliquidation of certain entries.,https://www.congress.gov/bill/103rd-congress/house-bill/5206,No,,103_h.r.5206
119,Senate,S.Res. 525,A resolution condemning the Government of Iran's state-sponsored persecution of the Baha'i minority and its continued violation of the International Covenants on Human Rights.,https://www.congress.gov/bill/119th-congress/senate-resolution/525,No,,119_s.res.525
119,House,H.R. 747,"To impose sanctions with respect to Chinese producers of synthetic opioids and opioid precursors, to hold Chinese officials accountable for the spread of illicit fentanyl, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/747,Yes,,119_h.r.747
115,Senate,S. 2872,"A bill to amend the Congressional Accountability Act of 1995 to reform the procedures provided under such Act for the initiation, investigation, and resolution of claims alleging that employing offices of the legislative branch have violated the rights and protections provided to their employees under such Act, including protections against sexual harassment and discrimination, and for other purposes.",https://www.congress.gov/bill/115th-congress/senate-bill/2872,No,,115_s.2872
101,Senate,S. 1278,A bill to deny the People's Republic of China most-favored-nation trade treatment.,https://www.congress.gov/bill/101st-congress/senate-bill/1278,Yes,,101_s.1278
112,Senate,S. 3124,"A bill to extend the temporary suspension of duty on acrylic staple fibers containing at least 85 percent by weight of acrylonitrile units and 2 percent or more but not more than 3 percent of water, raw white (undyed), crimped, with an average decitex of 2.2 (plus or minus 10 percent) and fiber length of 38 mm (plus or minus 10 percent).",https://www.congress.gov/bill/112th-congress/senate-bill/3124,No,,112_s.3124
119,House,H.R. 5022,"To require congressional approval for the export of advanced artificial intelligence semiconductors to the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/5022,Yes,,119_h.r.5022
111,House,H.Con.Res. 318,Supporting the ideals and objectives of the United Nations Millennium Declaration and related Millennium Development Goals and calling on the President to ensure the United States contributes meaningfully to the achievement of the Millennium Development Goals by the year 2015.,https://www.congress.gov/bill/111th-congress/house-concurrent-resolution/318,No,,111_h.con.res.318
110,House,H.R. 5911,To repeal certain incentives and subsidies for renewable fuels.,https://www.congress.gov/bill/110th-congress/house-bill/5911,No,,110_h.r.5911
111,Senate,S. 2488,A bill to suspend temporarily the duty on sodium hypophosphite.,https://www.congress.gov/bill/111th-congress/senate-bill/2488,No,,111_s.2488
119,House,H.Res. 875,"Recognizing the 75th anniversary of The Arc of the United States, a leading organization promoting and protecting the civil and human rights of people with intellectual and developmental disabilities and actively supporting their full inclusion and participation in the community throughout their lifetimes.",https://www.congress.gov/bill/119th-congress/house-resolution/875,No,,119_h.res.875
119,House,H.R. 4860,"To direct the Secretary of Defense to establish a strategic partnership with the Taiwan Ministry of National Defense to coordinate defense industrial priorities, expand defense technology cooperation, deter regional adversaries, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4860,Yes,,119_h.r.4860
119,Senate,S.Res. 195,A resolution requesting information on El Salvador's human rights practices pursuant to section 502B(c) of the Foreign Assistance Act of 1961.,https://www.congress.gov/bill/119th-congress/senate-resolution/195,No,,119_s.res.195
119,Senate,S.Res. 547,"A resolution expressing unwavering support for the United States-Japan alliance in response to political, economic and military pressure by the People's Republic of China.",https://www.congress.gov/bill/119th-congress/senate-resolution/547,Yes,,119_s.res.547
